0;23747;29090;33532
1;23747;28474;33078
2;23747;27965;32324
3;23260;27532;32028
4;22867;27117;31784
5;22754;26779;31295
6;21807;26445;33375
7;21651;26090;31315
8;21200;25807;31166
9;21098;25575;30746
10;21098;25292;30511
11;20789;25077;30671
12;20672;24901;30333
13;20672;24694;29988
14;20092;24567;30632
15;19487;24381;29622
16;19487;24147;30295
17;19487;24008;28420
18;19487;23864;28834
19;18864;23726;29795
20;18864;23599;29076
21;18653;23365;28651
22;18653;23271;29903
23;18191;23069;28498
24;17992;22954;29361
25;17992;22810;29062
26;17992;22675;28553
27;17992;22474;29508
28;17992;22310;27835
29;17462;22202;28163
30;17462;22070;28740
31;17367;21980;27026
32;17333;21877;27306
33;17249;21721;27410
34;17249;21600;27401
35;16989;21495;26598
36;16841;21282;27095
37;16841;21218;26477
38;16841;21178;26101
39;16810;21052;26318
40;16458;20922;25550
41;16458;20901;26448
42;16458;20902;26028
43;16458;20869;26486
44;16458;20725;26455
45;16458;20658;26566
46;16458;20614;26890
47;15760;20518;25797
48;15760;20434;26428
49;15760;20326;26094
50;15760;20288;25550
51;15589;20252;28129
52;15526;20220;25570
53;15238;20216;25192
54;15238;20180;26192
55;15238;20089;25445
56;15238;19944;24787
57;15238;19876;25403
58;15238;19851;25768
59;15238;19777;25487
60;15238;19625;25169
61;15006;19538;25181
62;15006;19421;26253
63;15006;19386;25003
64;15006;19379;26047
65;15006;19303;25266
66;15006;19244;24742
67;15006;19202;24972
68;14811;19126;24641
69;14774;19007;24213
70;14074;18957;24781
71;14074;18902;25139
72;14074;18831;24621
73;13508;18827;23729
74;13508;18753;24652
75;13508;18720;23717
76;13508;18646;24009
77;13508;18584;24154
78;13508;18596;23389
79;13508;18458;25949
80;13508;18429;24817
81;13508;18396;23171
82;13508;18393;23104
83;13508;18305;23783
84;13508;18314;23184
85;13508;18258;23621
86;13508;18140;23389
87;13508;18054;23180
88;13508;18057;22563
89;13508;17972;22874
90;13508;17914;23038
91;13508;17846;23211
92;13508;17822;22458
93;13508;17764;22964
94;13508;17807;22589
95;13508;17750;23432
96;13508;17653;23184
97;13508;17606;22297
98;13508;17566;23519
99;13508;17510;22602
100;13508;17406;22245
101;13508;17344;22006
102;13508;17286;22033
103;13508;17195;21937
104;13508;17171;21925
105;13508;17050;22026
106;13508;16950;22432
107;13404;16844;21866
108;13079;16805;21903
109;13079;16659;22043
110;13079;16537;22845
111;12937;16411;21368
112;12937;16343;20462
113;12820;16277;22066
114;12730;16183;20485
115;12730;16144;20838
116;12668;16066;20487
117;12578;15939;20494
118;12578;15888;19782
119;12578;15823;19324
120;12578;15807;19833
